Date,sma_10,wma_5,momentum_10,stck,stcd,rsi_14,ema_20,ema_50,macd,exp,cci_14,cci_21,cci_50,trend
2010-06-11,196.6491684,197.03889166666667,2.050003000000004,77.9865793966157,82.47669804901517,60.78751552955043,190.1167386888906,183.70662828973929,5.8445127737157065,4.4488658851375416,55.87203573656934,75.25437081268971,147.56817093652364,-1
2010-06-14,197.1391678,197.96111166666665,8.574996999999996,90.10990231038086,84.0836914049595,63.40194599518724,191.01196957566293,184.32662965092598,5.862854567903469,4.637397709506332,63.165741056578604,76.82528144653699,146.05732661576482,1
2010-06-15,197.4850006,196.9788871333333,-2.6583400000000097,49.174721478017894,72.42373439500481,56.16216993038005,191.33463856845694,184.7216635469681,5.402244434370772,4.73937727282159,13.03331617213378,51.853073035977516,119.4360663749038,-1
2010-06-16,197.1875,195.86777453333332,-7.758331999999996,41.07591623295113,60.12018000711662,55.73796816173546,191.5964185143182,185.08878764316543,4.9545424045731465,4.768065957055132,-48.42615668918531,30.658631422597914,99.36267733383303,-1
2010-06-17,196.7708343,196.24055380000004,-0.6083370000000059,61.77376794886319,50.67480188661074,59.4766161638687,192.17533132247837,185.5823647159825,4.8338320689246075,4.776834771971062,-6.607050775170616,47.748489068914765,108.86022177913766,1
2010-06-18,196.8258331,197.02888579999998,2.299987999999985,72.40060866088552,58.41676428089995,60.63153068585833,192.8094262441471,186.10201033496358,4.77657403308686,4.776800006786502,-24.804288851375315,41.26890454240906,100.81049352421073,1
2010-06-21,197.2433319,198.29777406666665,6.658324999999991,85.45454452114618,73.20964037696497,62.49486343023877,193.56170260184737,186.6748071061415,4.8268525060562695,4.783473673355804,114.45607209451177,88.75874587349502,121.31672228043564,1
2010-06-22,197.7899979,199.08999633333335,1.1333319999999958,70.16042928994436,76.00519415732536,60.53386220188464,194.12884168738572,187.17840929805752,4.716176010450482,4.774500651635094,77.79314571423724,77.86993739478622,110.57909681702242,-1
2010-06-23,197.85666510000001,199.38555399999998,0.9333340000000021,75.09396131910063,76.90297837673039,59.743268056380046,194.5975237171585,187.64396199225135,4.538491622036275,4.743032781021918,71.27125981135883,70.97474204998521,102.66741453561143,-1
2010-06-24,197.8674988,199.07500100000001,1.558334000000002,62.703502757825866,69.31929778895694,58.29378240144471,194.94299822028626,188.05890489451602,4.281747777870862,4.68152811393511,46.640815858076294,53.417059131116446,93.00912368464529,-1
2010-06-25,199.2574982,202.84166779999998,11.050003000000004,100.0,79.26582135897549,70.01426581927929,196.430966580259,188.9415621927703,5.016320232979211,4.726167063140991,294.26285286670515,252.53538168224557,139.95894246491287,1
2010-06-28,201.0533325,208.12889206666668,23.075012000000015,100.0,87.56783425260862,74.35815553458808,198.43516081071053,190.060520773446,6.085766569796505,4.907446997361726,309.76608838681045,365.963226478716,179.4831570374448,1
2010-06-29,203.38000029999998,212.3622264666667,23.58334400000001,100.0,100.0,74.46866353283393,200.26673330492858,191.14311493919323,6.869588006678526,5.169065798603966,193.22296500008719,270.8397148099793,169.5405808234699,1
2010-06-30,205.9850006,216.20777993333334,22.458327999999995,100.0,100.0,75.9076988507149,202.1587902282687,192.2799861572641,7.602177736353241,5.493480723637203,152.7382793680381,222.78606473872907,170.40487974283658,1
2010-07-01,207.9225006,217.62000220000002,18.21667500000001,88.16380942451333,96.05460314150444,70.55444797110994,203.5770009684336,193.25135936678313,7.843546057479017,5.806822768149445,120.68008847764594,174.8933399810111,163.65859272576895,-1
2010-07-02,209.8108338,217.99944366666668,17.008331999999996,90.72295308372898,92.96225416941411,71.03016122286213,204.9236351619161,194.21078292102692,7.996447767107696,6.098772768010545,93.87918993168692,136.0595330610641,152.10566398523378,1
2010-07-05,211.1633347,216.7411112,14.716674000000012,77.35127324169602,85.41267858331277,65.11105331876331,205.81027343220984,194.99598112020234,7.747243023744289,6.318568802108378,61.43517188353355,94.21874364491272,130.72707272721672,-1
2010-07-06,212.76916809999997,216.14611,16.524993999999992,79.70314620037607,82.59245750860036,66.27672594141765,206.7402471053327,195.80300135078267,7.570736480952519,6.485524492620931,50.18654013801021,80.02791627412881,123.47724020394398,1
